"subject";"TRT";"APPEZZAMENTO";"LAVORAZIONE";"PARCELLA";"RIGA";"COLONNA";"REPLICA";"CM";"RES"
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"c";80;2.38
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";38;1.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";40;1.55
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";0;0.19
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";1;0.24
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";2;0.29
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";3;0.37
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";4;0.42
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";5;0.55
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";6;0.58
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";7;0.63
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";8;0.64
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";9;0.66
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";10;0.64
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";11;0.6
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";12;0.63
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";13;0.58
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";14;0.62
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";15;0.62
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";16;0.57
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";17;0.57
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";18;0.59
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";19;0.57
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";20;0.57
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";21;0.49
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";22;0.49
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";23;0.49
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";24;0.55
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";25;0.55
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";26;0.62
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";27;0.7
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";28;0.66
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";29;0.66
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";30;0.66
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";31;0.56
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";32;0.56
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";33;0.57
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";34;0.57
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";35;1.63
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";36;1.63
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";37;1.63
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";78;2.66
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";39;1.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";40;1.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";41;1.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";42;1.75
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";43;1.75
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";44;1.75
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";45;1.88
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";46;1.88
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";47;1.88
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";48;2.27
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";49;2.27
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";50;2.3
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";51;2.3
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";52;2.36
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";53;2.36
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";54;2.36
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";55;2.42
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";56;2.42
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";57;2.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";58;2.83
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";59;2.81
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";60;2.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";61;2.73
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";62;2.57
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";63;2.57
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";64;2.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";65;3.02
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";66;2.91
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";67;3.37
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";68;3.02
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";69;2.92
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";70;2.96
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";71;2.96
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";72;2.66
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";73;2.54
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";74;2.44
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";75;2.44
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";76;2.44
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";77;2.45
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";10;0.68
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";79;2.94
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"a";80;2.94
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";0;0.37
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";1;0.44
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";2;0.64
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";3;0.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";4;0.7
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";5;0.65
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";6;0.69
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";7;0.75
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";8;0.73
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";9;0.7
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";23;0.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";11;0.68
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";12;0.73
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";13;0.75
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";14;0.77
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";15;0.76
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";16;0.73
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";17;0.73
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";18;0.73
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";19;0.73
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";20;0.71
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";21;0.69
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";22;0.71
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";36;0.48
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";24;0.69
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";25;0.72
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";26;0.74
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";27;0.72
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";28;0.71
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";29;0.71
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";30;0.66
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";31;0.66
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";32;0.67
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";33;0.48
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";34;0.48
"BV.1.Ara.2";"BV";1;"Ara";2;2;2;"b";35;0.48
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";1;0.33
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";2;0.41
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";3;0.47
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";4;0.56
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";5;0.51
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";6;0.53
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";7;0.53
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";8;0.53
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";9;0.54
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";10;0.46
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";11;0.46
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";12;0.46
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";13;0.48
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";14;0.54
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";15;0.57
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";16;0.58
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";17;0.57
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";18;0.56
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";19;0.5
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";20;0.5
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";21;0.48
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";22;0.48
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";23;0.48
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";24;0.42
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";25;0.4
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";26;0.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";27;0.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";28;0.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";29;0.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";30;0.4
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";31;0.4
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";32;0.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";33;0.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";34;0.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";35;0.41
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";36;0.37
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";37;0.4
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";38;0.4
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";39;0.78
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";40;0.83
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";41;0.86
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";42;0.91
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";43;0.88
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";44;1.06
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";45;1.12
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";46;1.12
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";47;1.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";48;1.51
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";49;1.53
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";50;1.6
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";51;1.68
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";52;1.8
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";53;1.89
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";54;2.02
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";55;2.06
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";56;2.06
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";57;1.98
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";58;2.02
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";59;2.02
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";60;2
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";61;1.92
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";62;1.91
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";63;2.03
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";64;2.2
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";65;2.27
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";66;2.34
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";67;2.34
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";68;2.31
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";69;2.17
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";70;1.98
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";71;2.02
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";72;2.02
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";73;2.14
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";74;2.14
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";75;2.14
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";76;2.14
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";77;2.03
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";78;2.03
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";79;2.03
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";80;2.21
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";0;0.33
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";1;0.36
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";2;0.52
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";3;0.52
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";4;0.56
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";5;0.63
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";6;0.66
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";7;0.69
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";8;0.66
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";9;0.66
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";10;0.7
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";11;0.72
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";12;0.72
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";13;1.12
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";14;1.12
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";15;1.23
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";16;1.33
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";17;1.34
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";18;1.36
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";19;1.36
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";20;1.36
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";21;1.35
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";22;1.33
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";23;1.33
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";24;1.38
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";25;1.31
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";26;1.3
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";27;1.3
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";28;1.25
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";29;1.25
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";30;1.08
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";31;1.08
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";32;1.08
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";33;1.09
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";34;1.45
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";35;1.27
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";36;1.45
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";37;1.45
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";38;1.5
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";39;1.56
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";40;1.56
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";41;1.29
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";42;1.2
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";43;1.2
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";44;1.21
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";45;1.13
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";46;1.3
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";47;1.12
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";48;1.12
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";49;1.12
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";50;1.23
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";51;0.96
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";52;0.96
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";53;0.96
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";54;0.97
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";55;0.97
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";56;1.17
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";57;1.1
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";58;1.1
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";59;1.1
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";60;1.19
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";61;1.31
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";62;1.53
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";63;1.5
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";64;1.61
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";65;1.61
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";66;1.92
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";67;1.9
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";68;1.99
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";69;2.13
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";70;2.2
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";71;2.42
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";72;2.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";73;2.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";74;2.46
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";75;2.47
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";76;2.51
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";77;2.6
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";78;2.81
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";79;2.84
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"b";80;3.11
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";0;0.29
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";1;0.34
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";2;0.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";3;0.46
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";4;0.49
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";5;0.49
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";6;0.45
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";7;0.45
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";8;0.5
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";9;0.49
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";10;0.47
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";11;0.47
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";12;0.48
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";13;0.54
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";14;0.53
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";15;0.5
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";16;0.5
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";17;0.48
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";18;0.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";19;0.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";20;0.45
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";21;0.38
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";22;0.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";23;0.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";24;0.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";25;0.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";26;0.46
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";27;0.46
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";28;0.43
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";29;0.4
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";30;0.4
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";31;0.4
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";32;0.4
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";33;0.36
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";34;0.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";35;0.54
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";36;0.52
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";37;0.53
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";38;0.53
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";39;0.46
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";40;0.55
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";41;0.59
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";42;0.68
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";43;0.7
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";44;0.8
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";45;0.85
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";46;0.83
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";47;0.91
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";48;0.97
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";49;0.97
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";50;1.07
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";51;1.17
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";52;1.24
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";53;1.26
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";54;1.26
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";55;1.28
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";56;1.32
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";57;1.22
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";58;1.28
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";59;1.28
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";60;1.33
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";61;1.32
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";62;1.36
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";63;1.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";64;1.49
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";65;1.81
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";66;2.14
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";67;2.24
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";68;2.29
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";69;2.28
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";70;2.23
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";71;2.12
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";72;2.12
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";73;2.26
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";74;2.39
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";75;2.29
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";76;2.33
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";77;2.35
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";78;2.42
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";79;2.47
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"c";80;2.48
"BV.1.Ara.3";"BV";1;"Ara";3;3;3;"a";0;0.33
"BV.1.Fzo.1";"BV";1;"Fzo";1;1;3;"a";0;0.42
"BV.1.Fzo.1";"BV";1;"Fzo";1;1;3;"a";2;0.63
"BV.1.Fzo.1";"BV";1;"Fzo";1;1;3;"a";3;0.65
