0.095	25.700	7.913	20.860	0.080			
0.096	25.800	7.822	20.940	0.080			
0.097	25.900	7.749	21.020	0.080			
0.098	26.000	7.608	21.100	0.080			
0.100	26.100	7.524	21.190	0.080			
0.101	26.200	7.435	21.270	0.080			
0.102	26.300	7.362	21.350	0.080			
0.104	26.400	7.199	21.430	0.080			
0.105	26.500	7.124	21.510	0.080			
0.106	26.600	7.057	21.590	0.080			
0.107	26.700	6.998	21.670	0.080			
0.109	26.800	6.901	21.750	0.080			
0.110	26.900	6.820	21.830	0.080			
0.111	27.000	6.746	21.920	0.080			
0.112	27.100	6.686	22.000	0.080			
0.115	27.200	6.535	22.080	0.080			
0.116	27.300	6.450	22.160	0.080			
0.117	27.400	6.384	22.240	0.080			
0.119	27.400	6.299	22.240	0.000			
0.120	27.500	6.251	22.320	0.080			
0.121	27.600	6.200	22.400	0.080			
0.122	27.700	6.129	22.480	0.080			
0.123	27.800	6.069	22.560	0.080			
0.125	27.900	6.011	22.650	0.080			
0.128	28.000	5.856	22.730	0.080			
0.130	28.100	5.779	22.810	0.080			
0.131	28.200	5.700	22.890	0.080			
0.133	28.300	5.640	22.970	0.080			
0.135	28.400	5.565	23.050	0.080			
0.137	28.500	5.480	23.130	0.080			
0.137	28.700	5.456	23.300	0.160			
0.140	28.800	5.347	23.380	0.080			
0.142	28.900	5.283	23.460	0.080			
0.143	29.000	5.231	23.540	0.080			
0.145	29.100	5.166	23.620	0.080			
0.148	29.200	5.045	23.700	0.080			
0.150	29.300	4.981	23.780	0.080			
0.152	29.400	4.932	23.860	0.080			
0.153	29.500	4.887	23.940	0.080			
0.155	29.600	4.833	24.030	0.080			
0.157	29.700	4.763	24.110	0.080			
0.159	29.800	4.709	24.190	0.080			
0.161	29.900	4.665	24.270	0.080			
0.163	30.000	4.602	24.350	0.080			
0.164	30.100	4.563	24.430	0.080			
0.168	30.200	4.452	24.510	0.080			
0.170	30.300	4.410	24.590	0.080			
0.171	30.400	4.369	24.680	0.080			
0.173	30.500	4.326	24.760	0.080			
0.175	30.600	4.279	24.840	0.080			
0.178	30.800	4.205	25.000	0.160			
0.183	30.900	4.106	25.080	0.080			
0.184	31.000	4.061	25.160	0.080			
0.187	31.100	4.013	25.240	0.080			
0.188	31.200	3.984	25.320	0.080			
0.190	31.300	3.935	25.410	0.080			
0.194	31.400	3.861	25.490	0.080			
0.197	31.500	3.811	25.570	0.080			
0.199	31.600	3.775	25.650	0.080			
0.201	31.700	3.728	25.730	0.080			
0.203	31.800	3.695	25.810	0.080			
0.205	31.900	3.648	25.890	0.080			
0.207	32.000	3.613	25.970	0.080			
0.210	32.100	3.570	26.060	0.080			
0.211	32.200	3.546	26.140	0.080			
0.215	32.200	3.477	26.140	0.000			
0.218	32.300	3.441	26.220	0.080			
0.220	32.400	3.403	26.300	0.080			
0.222	32.500	3.370	26.380	0.080			
0.224	32.600	3.338	26.460	0.080			
0.229	32.800	3.267	26.620	0.160			
0.232	32.900	3.225	26.700	0.080			
0.236	33.000	3.178	26.790	0.080			
0.237	33.100	3.158	26.870	0.080			
