17.285	168.900	0.043	155.960	0.000			
17.345	169.100	0.043	156.140	0.180			
17.595	169.100	0.043	156.140	0.000			
17.655	169.300	0.042	156.330	0.180			
17.705	169.500	0.042	156.510	0.180			
17.965	169.500	0.042	156.510	0.000			
18.035	169.700	0.042	156.690	0.180			
18.255	169.800	0.041	156.790	0.090			
18.345	169.900	0.041	156.880	0.090			
18.555	170.000	0.040	156.970	0.090			
18.685	170.100	0.040	157.060	0.090			
18.765	170.300	0.040	157.250	0.180			
19.055	170.300	0.039	157.250	0.000			
19.155	170.400	0.039	157.340	0.090			
19.605	170.700	0.038	157.620	0.280			
19.705	170.900	0.038	157.800	0.180			
19.805	171.100	0.038	157.990	0.180			
20.005	171.200	0.037	158.080	0.090			
20.105	171.300	0.037	158.170	0.090			
20.305	171.500	0.037	158.360	0.180			
20.405	171.600	0.037	158.450	0.090			
20.605	171.700	0.036	158.540	0.090			
20.705	171.900	0.036	158.730	0.180			
21.005	171.900	0.036	158.730	0.000			
21.205	172.300	0.035	159.100	0.370			
21.305	172.500	0.035	159.280	0.180			
21.605	172.500	0.035	159.280	0.000			
21.705	172.600	0.035	159.370	0.090			
21.805	172.700	0.034	159.460	0.090			
22.005	172.800	0.034	159.560	0.090			
22.105	173.000	0.034	159.740	0.180			
22.305	173.000	0.034	159.740	0.000			
